path,module_type,cve,rank,disclosure_date
metasploit-framework/modules/exploits/multi/http/manageengine_search_sqli.rb,exploits,,Excellent,2012-10-18
metasploit-framework/modules/exploits/multi/http/manageengine_servicedesk_plus_saml_rce_cve_2022_47966.rb,exploits,CVE-2022-47966,Excellent,2023-01-10
metasploit-framework/modules/exploits/multi/http/mantisbt_manage_proj_page_rce.rb,exploits,CVE-2008-4687,Excellent,2008-10-16
metasploit-framework/modules/exploits/multi/http/mantisbt_php_exec.rb,exploits,CVE-2014-7146; CVE-2014-8598,Great,2014-11-08
metasploit-framework/modules/exploits/multi/http/maracms_upload_exec.rb,exploits,CVE-2020-25042,Excellent,2020-08-31
metasploit-framework/modules/exploits/multi/http/mediawiki_syntaxhighlight.rb,exploits,CVE-2017-0372,Good,2017-04-06
metasploit-framework/modules/exploits/multi/http/mediawiki_thumb.rb,exploits,CVE-2014-1610,Excellent,2014-01-28
metasploit-framework/modules/exploits/multi/http/metasploit_static_secret_key_base.rb,exploits,,Excellent,2016-09-15
metasploit-framework/modules/exploits/multi/http/metasploit_webui_console_command_execution.rb,exploits,,Excellent,2016-08-23
metasploit-framework/modules/exploits/multi/http/microfocus_obm_auth_rce.rb,exploits,CVE-2020-11853,Excellent,2020-10-28
metasploit-framework/modules/exploits/multi/http/microfocus_ucmdb_unauth_deser.rb,exploits,CVE-2020-11853; CVE-2020-11854,Excellent,2020-10-28
metasploit-framework/modules/exploits/multi/http/mirth_connect_cve_2023_43208.rb,exploits,CVE-2023-37679; CVE-2023-43208,Excellent,2023-10-25
metasploit-framework/modules/exploits/multi/http/mma_backdoor_upload.rb,exploits,,Excellent,2012-04-02
metasploit-framework/modules/exploits/multi/http/mobilecartly_upload_exec.rb,exploits,CVE-2012-10044,Excellent,2012-08-10
metasploit-framework/modules/exploits/multi/http/monitorr_webshell_rce_cve_2020_28871.rb,exploits,CVE-2020-28871,Excellent,2020-11-16
metasploit-framework/modules/exploits/multi/http/monsta_ftp_downloadfile_rce.rb,exploits,CVE-2025-34299,Excellent,2025-11-07
metasploit-framework/modules/exploits/multi/http/monstra_fileupload_exec.rb,exploits,CVE-2017-18048,Excellent,2017-12-18
metasploit-framework/modules/exploits/multi/http/moodle_admin_shell_upload.rb,exploits,CVE-2019-11631,Excellent,2019-04-28
metasploit-framework/modules/exploits/multi/http/moodle_spelling_binary_rce.rb,exploits,CVE-2013-3630; CVE-2013-4341,Excellent,2013-10-30
metasploit-framework/modules/exploits/multi/http/moodle_spelling_path_rce.rb,exploits,CVE-2021-21809,Excellent,2021-06-22
metasploit-framework/modules/exploits/multi/http/moodle_teacher_enrollment_priv_esc_to_rce.rb,exploits,CVE-2020-14321,Good,2020-07-20
metasploit-framework/modules/exploits/multi/http/movabletype_upgrade_exec.rb,exploits,CVE-2012-6315; CVE-2013-0209,Excellent,2013-01-07
metasploit-framework/modules/exploits/multi/http/mutiny_subnetmask_exec.rb,exploits,CVE-2012-3001,Excellent,2012-10-22
metasploit-framework/modules/exploits/multi/http/mybb_rce_cve_2022_24734.rb,exploits,CVE-2022-24734,Excellent,2022-03-09
metasploit-framework/modules/exploits/multi/http/n8n_workflow_expression_rce.rb,exploits,CVE-2025-68613,Excellent,2025-06-10
metasploit-framework/modules/exploits/multi/http/nas4free_php_exec.rb,exploits,CVE-2013-3631,Great,2013-10-30
metasploit-framework/modules/exploits/multi/http/navigate_cms_rce.rb,exploits,CVE-2018-17552; CVE-2018-17553,Excellent,2018-09-26
metasploit-framework/modules/exploits/multi/http/netwin_surgeftp_exec.rb,exploits,CVE-2012-10028,Good,2012-12-06
metasploit-framework/modules/exploits/multi/http/nibbleblog_file_upload.rb,exploits,CVE-2015-6967,Excellent,2015-09-01
metasploit-framework/modules/exploits/multi/http/nostromo_code_exec.rb,exploits,CVE-2019-16278,Good,2019-10-20
metasploit-framework/modules/exploits/multi/http/novell_servicedesk_rce.rb,exploits,CVE-2016-1593,Excellent,2016-03-30
metasploit-framework/modules/exploits/multi/http/nuuo_nvrmini_upgrade_rce.rb,exploits,CVE-2018-14933,Excellent,2018-08-04
metasploit-framework/modules/exploits/multi/http/october_upload_bypass_exec.rb,exploits,CVE-2017-1000119,Excellent,2017-04-25
metasploit-framework/modules/exploits/multi/http/op5_license.rb,exploits,CVE-2012-0261,Excellent,2012-01-05
metasploit-framework/modules/exploits/multi/http/op5_welcome.rb,exploits,CVE-2012-0262,Excellent,2012-01-05
metasploit-framework/modules/exploits/multi/http/open_web_analytics_rce.rb,exploits,CVE-2022-24637,Excellent,2022-03-18
metasploit-framework/modules/exploits/multi/http/openfire_auth_bypass.rb,exploits,CVE-2008-6508,Excellent,2008-11-10
metasploit-framework/modules/exploits/multi/http/openfire_auth_bypass_rce_cve_2023_32315.rb,exploits,CVE-2023-32315,Excellent,2023-05-26
metasploit-framework/modules/exploits/multi/http/openmrs_deserialization.rb,exploits,CVE-2018-19276,Normal,2019-02-04
metasploit-framework/modules/exploits/multi/http/openx_backdoor_php.rb,exploits,CVE-2013-4211,Excellent,2013-08-07
metasploit-framework/modules/exploits/multi/http/opmanager_socialit_file_upload.rb,exploits,CVE-2014-6034,Excellent,2014-09-27
metasploit-framework/modules/exploits/multi/http/opmanager_sumpdu_deserialization.rb,exploits,CVE-2020-28653; CVE-2021-3287,Excellent,2021-07-26
metasploit-framework/modules/exploits/multi/http/oracle_access_manager_rce_cve_2021_35587.rb,exploits,CVE-2021-35587,Excellent,2022-01-19
metasploit-framework/modules/exploits/multi/http/oracle_ats_file_upload.rb,exploits,,Excellent,2016-01-20
metasploit-framework/modules/exploits/multi/http/oracle_ebs_cve_2025_61882_exploit_rce.rb,exploits,CVE-2025-61882,Excellent,2025-10-04
metasploit-framework/modules/exploits/multi/http/oracle_reports_rce.rb,exploits,CVE-2012-3152; CVE-2012-3153,Great,2014-01-15
metasploit-framework/modules/exploits/multi/http/oracle_weblogic_wsat_deserialization_rce.rb,exploits,CVE-2017-10271,Excellent,2017-10-19
metasploit-framework/modules/exploits/multi/http/orientdb_exec.rb,exploits,CVE-2017-11467,Good,2017-07-13
metasploit-framework/modules/exploits/multi/http/oscommerce_installer_unauth_code_exec.rb,exploits,CVE-2018-25114,Excellent,2018-04-30
metasploit-framework/modules/exploits/multi/http/pandora_upload_exec.rb,exploits,CVE-2010-4279,Excellent,2010-11-30
metasploit-framework/modules/exploits/multi/http/papercut_ng_auth_bypass.rb,exploits,CVE-2023-27350,Excellent,2023-03-13
metasploit-framework/modules/exploits/multi/http/pentaho_business_server_authbypass_and_ssti.rb,exploits,CVE-2022-43769; CVE-2022-43939,Excellent,2023-04-04
metasploit-framework/modules/exploits/multi/http/pgadmin_query_tool_authenticated.rb,exploits,CVE-2025-2945,Excellent,2025-04-03
metasploit-framework/modules/exploits/multi/http/pgadmin_session_deserialization.rb,exploits,CVE-2024-2044,Excellent,2024-03-04
metasploit-framework/modules/exploits/multi/http/phoenix_exec.rb,exploits,,Excellent,2016-07-01
metasploit-framework/modules/exploits/multi/http/php_cgi_arg_injection.rb,exploits,CVE-2012-1823,Excellent,2012-05-03
metasploit-framework/modules/exploits/multi/http/php_fpm_rce.rb,exploits,CVE-2019-11043,Normal,2019-10-22
metasploit-framework/modules/exploits/multi/http/php_utility_belt_rce.rb,exploits,,Excellent,2015-12-08
metasploit-framework/modules/exploits/multi/http/php_volunteer_upload_exec.rb,exploits,CVE-2012-10056,Excellent,2012-05-28
metasploit-framework/modules/exploits/multi/http/phpfilemanager_rce.rb,exploits,CVE-2015-5958,Excellent,2015-08-28
metasploit-framework/modules/exploits/multi/http/phpldapadmin_query_engine.rb,exploits,CVE-2011-4075,Excellent,2011-10-24
metasploit-framework/modules/exploits/multi/http/phpmailer_arg_injection.rb,exploits,CVE-2016-10033; CVE-2016-10045,Manual,2016-12-26
metasploit-framework/modules/exploits/multi/http/phpmoadmin_exec.rb,exploits,CVE-2015-2208,Excellent,2015-03-03
metasploit-framework/modules/exploits/multi/http/phpmyadmin_3522_backdoor.rb,exploits,CVE-2012-5159,Normal,2012-09-25
metasploit-framework/modules/exploits/multi/http/phpmyadmin_lfi_rce.rb,exploits,CVE-2018-12613,Good,2018-06-19
metasploit-framework/modules/exploits/multi/http/phpmyadmin_null_termination_exec.rb,exploits,CVE-2016-5734,Excellent,2016-06-23
metasploit-framework/modules/exploits/multi/http/phpmyadmin_preg_replace.rb,exploits,CVE-2013-3238,Excellent,2013-04-25
metasploit-framework/modules/exploits/multi/http/phpscheduleit_start_date.rb,exploits,CVE-2008-6132,Excellent,2008-10-01
metasploit-framework/modules/exploits/multi/http/phpstudy_backdoor_rce.rb,exploits,CVE-2025-34061,Excellent,2019-09-20
metasploit-framework/modules/exploits/multi/http/phptax_exec.rb,exploits,CVE-2012-10037,Excellent,2012-10-08
metasploit-framework/modules/exploits/multi/http/phpwiki_ploticus_exec.rb,exploits,CVE-2014-5519,Excellent,2014-09-11
metasploit-framework/modules/exploits/multi/http/pimcore_unserialize_rce.rb,exploits,CVE-2019-10867,Normal,2019-03-11
metasploit-framework/modules/exploits/multi/http/playsms_filename_exec.rb,exploits,CVE-2017-9080,Excellent,2017-05-21
metasploit-framework/modules/exploits/multi/http/playsms_template_injection.rb,exploits,CVE-2020-8644,Excellent,2020-02-05
metasploit-framework/modules/exploits/multi/http/playsms_uploadcsv_exec.rb,exploits,CVE-2017-9101,Excellent,2017-05-21
metasploit-framework/modules/exploits/multi/http/plone_popen2.rb,exploits,CVE-2011-3587,Excellent,2011-10-04
metasploit-framework/modules/exploits/multi/http/pmwiki_pagelist.rb,exploits,CVE-2011-4453,Excellent,2011-11-09
metasploit-framework/modules/exploits/multi/http/polarcms_upload_exec.rb,exploits,CVE-2013-0803,Excellent,2012-01-21
metasploit-framework/modules/exploits/multi/http/primefaces_weak_encryption_rce.rb,exploits,CVE-2017-1000486,Excellent,2016-02-15
metasploit-framework/modules/exploits/multi/http/processmaker_exec.rb,exploits,CVE-2013-10035,Excellent,2013-10-24
metasploit-framework/modules/exploits/multi/http/processmaker_plugin_upload.rb,exploits,CVE-2025-34097,Excellent,2010-08-25
metasploit-framework/modules/exploits/multi/http/qdpm_authenticated_rce.rb,exploits,CVE-2020-7246,Excellent,2020-11-21
metasploit-framework/modules/exploits/multi/http/qdpm_upload_exec.rb,exploits,CVE-2015-3884,Excellent,2012-06-14
metasploit-framework/modules/exploits/multi/http/rails_actionpack_inline_exec.rb,exploits,CVE-2016-2098,Excellent,2016-03-01
metasploit-framework/modules/exploits/multi/http/rails_double_tap.rb,exploits,CVE-2019-5420,Excellent,2019-03-13
metasploit-framework/modules/exploits/multi/http/rails_dynamic_render_code_exec.rb,exploits,CVE-2016-0752,Excellent,2016-10-16
metasploit-framework/modules/exploits/multi/http/rails_json_yaml_code_exec.rb,exploits,CVE-2013-0333,Excellent,2013-01-28
metasploit-framework/modules/exploits/multi/http/rails_secret_deserialization.rb,exploits,CVE-2013-0156,Excellent,2013-04-11
metasploit-framework/modules/exploits/multi/http/rails_web_console_v2_code_exec.rb,exploits,CVE-2015-3224,Excellent,2015-06-16
metasploit-framework/modules/exploits/multi/http/rails_xml_yaml_code_exec.rb,exploits,CVE-2013-0156,Excellent,2013-01-07
metasploit-framework/modules/exploits/multi/http/react2shell_unauth_rce_cve_2025_55182.rb,exploits,CVE-2025-55182; CVE-2025-66478,Excellent,2025-12-03
metasploit-framework/modules/exploits/multi/http/rocket_servergraph_file_requestor_rce.rb,exploits,CVE-2014-3914,Great,2013-10-30
metasploit-framework/modules/exploits/multi/http/roundcube_auth_rce_cve_2025_49113.rb,exploits,CVE-2025-49113,Excellent,2025-06-02
metasploit-framework/modules/exploits/multi/http/rudder_server_sqli_rce.rb,exploits,CVE-2023-30625,Excellent,2023-06-16
metasploit-framework/modules/exploits/multi/http/sflog_upload_exec.rb,exploits,CVE-2012-10042,Excellent,2012-07-06
metasploit-framework/modules/exploits/multi/http/shiro_rememberme_v124_deserialize.rb,exploits,CVE-2016-4437,Excellent,2016-06-07
metasploit-framework/modules/exploits/multi/http/shopware_createinstancefromnamedarguments_rce.rb,exploits,CVE-2019-12799; CVE-2017-18357,Excellent,2019-05-09
metasploit-framework/modules/exploits/multi/http/simple_backdoors_exec.rb,exploits,,Excellent,2015-09-08
metasploit-framework/modules/exploits/multi/http/sit_file_upload.rb,exploits,CVE-2011-3829; CVE-2011-3833,Excellent,2011-11-10
metasploit-framework/modules/exploits/multi/http/smartermail_guid_file_upload.rb,exploits,CVE-2025-52691,Excellent,2025-10-09
metasploit-framework/modules/exploits/multi/http/snortreport_exec.rb,exploits,CVE-2011-10017,Excellent,2011-09-19
metasploit-framework/modules/exploits/multi/http/solarwinds_store_manager_auth_filter.rb,exploits,CVE-2015-5371,Excellent,2014-08-19
metasploit-framework/modules/exploits/multi/http/solarwinds_webhelpdesk_rce.rb,exploits,CVE-2025-40536; CVE-2025-40551,Great,2026-01-28
metasploit-framework/modules/exploits/multi/http/solr_velocity_rce.rb,exploits,CVE-2019-17558,Excellent,2019-10-29
metasploit-framework/modules/exploits/multi/http/sonicwall_gms_upload.rb,exploits,CVE-2013-1359,Excellent,2012-01-17
metasploit-framework/modules/exploits/multi/http/sonicwall_scrutinizer_methoddetail_sqli.rb,exploits,CVE-2014-4977,Excellent,2014-07-24
metasploit-framework/modules/exploits/multi/http/sonicwall_shell_injection_cve_2023_34124.rb,exploits,CVE-2023-34124; CVE-2023-34133; CVE-2023-34132; CVE-2023-34127,Excellent,2023-07-12
metasploit-framework/modules/exploits/multi/http/spip_bigup_unauth_rce.rb,exploits,CVE-2024-8517,Excellent,2024-09-06
metasploit-framework/modules/exploits/multi/http/spip_connect_exec.rb,exploits,CVE-2013-4557,Excellent,2012-07-04
metasploit-framework/modules/exploits/multi/http/spip_porte_plume_previsu_rce.rb,exploits,CVE-2024-7954,Excellent,2024-08-16
metasploit-framework/modules/exploits/multi/http/spip_rce_form.rb,exploits,CVE-2023-27372,Excellent,2023-02-27
metasploit-framework/modules/exploits/multi/http/splunk_auth_rce_cve_2022_43571.rb,exploits,CVE-2022-43571,Excellent,2022-11-02
metasploit-framework/modules/exploits/multi/http/splunk_mappy_exec.rb,exploits,CVE-2011-4642,Excellent,2011-12-12
metasploit-framework/modules/exploits/multi/http/splunk_privilege_escalation_cve_2023_32707.rb,exploits,CVE-2023-32707,Excellent,2023-06-01
metasploit-framework/modules/exploits/multi/http/splunk_upload_app_exec.rb,exploits,,Good,2012-09-27
metasploit-framework/modules/exploits/multi/http/spree_search_exec.rb,exploits,CVE-2011-10019,Excellent,2011-10-05
metasploit-framework/modules/exploits/multi/http/spree_searchlogic_exec.rb,exploits,CVE-2011-10026,Excellent,2011-04-19
metasploit-framework/modules/exploits/multi/http/spring_cloud_function_spel_injection.rb,exploits,CVE-2022-22963,Excellent,2022-03-29
metasploit-framework/modules/exploits/multi/http/spring_framework_rce_spring4shell.rb,exploits,CVE-2022-22965,Manual,2022-03-31
metasploit-framework/modules/exploits/multi/http/struts2_code_exec_showcase.rb,exploits,CVE-2017-9791,Excellent,2017-07-07
metasploit-framework/modules/exploits/multi/http/struts2_content_type_ognl.rb,exploits,CVE-2017-5638,Excellent,2017-03-07
metasploit-framework/modules/exploits/multi/http/struts2_multi_eval_ognl.rb,exploits,CVE-2019-0230; CVE-2020-17530,Excellent,2020-09-14
metasploit-framework/modules/exploits/multi/http/struts2_namespace_ognl.rb,exploits,CVE-2018-11776,Excellent,2018-08-22
metasploit-framework/modules/exploits/multi/http/struts2_rest_xstream.rb,exploits,CVE-2017-9805,Excellent,2017-09-05
metasploit-framework/modules/exploits/multi/http/struts_code_exec.rb,exploits,CVE-2010-1870,Good,2010-07-13
metasploit-framework/modules/exploits/multi/http/struts_code_exec_classloader.rb,exploits,CVE-2014-0094; CVE-2014-0112; CVE-2014-0114,Manual,2014-03-06
metasploit-framework/modules/exploits/multi/http/struts_code_exec_exception_delegator.rb,exploits,CVE-2012-0391,Excellent,2012-01-06
metasploit-framework/modules/exploits/multi/http/struts_code_exec_parameters.rb,exploits,CVE-2011-3923,Excellent,2011-10-01
metasploit-framework/modules/exploits/multi/http/struts_default_action_mapper.rb,exploits,CVE-2013-2251,Excellent,2013-07-02
metasploit-framework/modules/exploits/multi/http/struts_dev_mode.rb,exploits,CVE-2012-0394,Excellent,2012-01-06
metasploit-framework/modules/exploits/multi/http/struts_dmi_exec.rb,exploits,CVE-2016-3081,Excellent,2016-04-27
metasploit-framework/modules/exploits/multi/http/struts_dmi_rest_exec.rb,exploits,CVE-2016-3087,Excellent,2016-06-01
metasploit-framework/modules/exploits/multi/http/struts_include_params.rb,exploits,CVE-2013-2115; CVE-2013-1966,Great,2013-05-24
metasploit-framework/modules/exploits/multi/http/stunshell_eval.rb,exploits,,Great,2013-03-23
metasploit-framework/modules/exploits/multi/http/stunshell_exec.rb,exploits,,Great,2013-03-23
metasploit-framework/modules/exploits/multi/http/subrion_cms_file_upload_rce.rb,exploits,CVE-2018-19422,Excellent,2018-11-04
metasploit-framework/modules/exploits/multi/http/sugarcrm_webshell_cve_2023_22952.rb,exploits,CVE-2023-22952,Good,2022-12-28
metasploit-framework/modules/exploits/multi/http/sun_jsws_dav_options.rb,exploits,CVE-2010-0361,Great,2010-01-20
metasploit-framework/modules/exploits/multi/http/sysaid_auth_file_upload.rb,exploits,CVE-2015-2994,Excellent,2015-06-03
metasploit-framework/modules/exploits/multi/http/sysaid_rdslogs_file_upload.rb,exploits,CVE-2015-2995,Excellent,2015-06-03
metasploit-framework/modules/exploits/multi/http/taiga_tribe_gig_unserial.rb,exploits,CVE-2025-62368,Excellent,2025-10-28
metasploit-framework/modules/exploits/multi/http/testlink_upload_exec.rb,exploits,CVE-2012-0938,Excellent,2012-08-13
metasploit-framework/modules/exploits/multi/http/tomcat_jsp_upload_bypass.rb,exploits,CVE-2017-12617,Excellent,2017-10-03
metasploit-framework/modules/exploits/multi/http/tomcat_mgr_deploy.rb,exploits,CVE-2009-3843; CVE-2009-4189; CVE-2009-4188; CVE-2010-0557; CVE-2010-4094; CVE-2009-3548,Excellent,2009-11-09
metasploit-framework/modules/exploits/multi/http/tomcat_mgr_upload.rb,exploits,CVE-2009-3843; CVE-2009-4189; CVE-2009-4188; CVE-2010-0557; CVE-2010-4094; CVE-2009-3548,Excellent,2009-11-09
metasploit-framework/modules/exploits/multi/http/tomcat_partial_put_deserialization.rb,exploits,CVE-2025-24813,Excellent,2025-03-10
metasploit-framework/modules/exploits/multi/http/torchserver_cve_2023_43654.rb,exploits,CVE-2023-43654; CVE-2022-1471,Excellent,2023-10-03
metasploit-framework/modules/exploits/multi/http/totaljs_cms_widget_exec.rb,exploits,CVE-2019-15954,Excellent,2019-08-30
metasploit-framework/modules/exploits/multi/http/traq_plugin_exec.rb,exploits,CVE-2011-10013,Excellent,2011-12-12
metasploit-framework/modules/exploits/multi/http/trendmicro_threat_discovery_admin_sys_time_cmdi.rb,exploits,CVE-2016-7552; CVE-2016-7547,Excellent,2017-04-10
metasploit-framework/modules/exploits/multi/http/ubiquiti_unifi_log4shell.rb,exploits,CVE-2021-44228,Excellent,2021-12-09
metasploit-framework/modules/exploits/multi/http/uptime_file_upload_1.rb,exploits,CVE-2025-34121,Excellent,2013-11-19
metasploit-framework/modules/exploits/multi/http/uptime_file_upload_2.rb,exploits,,Excellent,2013-11-18
metasploit-framework/modules/exploits/multi/http/v0pcr3w_exec.rb,exploits,,Great,2013-03-23
metasploit-framework/modules/exploits/multi/http/vbseo_proc_deutf.rb,exploits,CVE-2012-5223,Excellent,2012-01-23
metasploit-framework/modules/exploits/multi/http/vbulletin_getindexablecontent.rb,exploits,CVE-2020-12720,Manual,2020-03-12
metasploit-framework/modules/exploits/multi/http/vbulletin_replace_ad_template_rce.rb,exploits,CVE-2025-48827; CVE-2025-48828,Excellent,2025-05-23
metasploit-framework/modules/exploits/multi/http/vbulletin_unserialize.rb,exploits,CVE-2015-7808,Excellent,2015-11-04
metasploit-framework/modules/exploits/multi/http/vbulletin_widget_template_rce.rb,exploits,CVE-2020-17496,Excellent,2020-08-09
metasploit-framework/modules/exploits/multi/http/vbulletin_widgetconfig_rce.rb,exploits,CVE-2019-16759,Excellent,2019-09-23
metasploit-framework/modules/exploits/multi/http/visual_mining_netcharts_upload.rb,exploits,CVE-2014-8516,Excellent,2014-11-03
metasploit-framework/modules/exploits/multi/http/vmware_vcenter_log4shell.rb,exploits,CVE-2021-44228,Excellent,2021-12-09
metasploit-framework/modules/exploits/multi/http/vmware_vcenter_uploadova_rce.rb,exploits,CVE-2021-21972,Manual,2021-02-23
metasploit-framework/modules/exploits/multi/http/vtiger_install_rce.rb,exploits,CVE-2014-2268,Manual,2014-03-05
metasploit-framework/modules/exploits/multi/http/vtiger_logo_upload_exec.rb,exploits,CVE-2015-6000; CVE-2016-1713,Excellent,2015-09-28
metasploit-framework/modules/exploits/multi/http/vtiger_php_exec.rb,exploits,CVE-2013-3591,Excellent,2013-10-30
metasploit-framework/modules/exploits/multi/http/vtiger_soap_upload.rb,exploits,CVE-2013-3214; CVE-2013-3215,Excellent,2013-03-26
metasploit-framework/modules/exploits/multi/http/vvveb_auth_rce_cve_2025_8518.rb,exploits,CVE-2025-8518,Excellent,2025-01-10
metasploit-framework/modules/exploits/multi/http/web_check_screenshot_rce.rb,exploits,CVE-2025-32778,Excellent,2025-04-12
metasploit-framework/modules/exploits/multi/http/weblogic_admin_handle_rce.rb,exploits,CVE-2020-14882; CVE-2020-14883; CVE-2020-14750,Excellent,2020-10-20
metasploit-framework/modules/exploits/multi/http/webnms_file_upload.rb,exploits,CVE-2016-6600,Excellent,2016-07-04
metasploit-framework/modules/exploits/multi/http/webpagetest_upload_exec.rb,exploits,CVE-2012-10049,Excellent,2012-07-13
metasploit-framework/modules/exploits/multi/http/werkzeug_debug_rce.rb,exploits,CVE-2024-34069,Good,2015-06-28
metasploit-framework/modules/exploits/multi/http/wikka_spam_exec.rb,exploits,CVE-2011-4451,Excellent,2011-11-30
metasploit-framework/modules/exploits/multi/http/wingftp_null_byte_rce.rb,exploits,CVE-2025-47812,Excellent,2025-06-30
metasploit-framework/modules/exploits/multi/http/wondercms_rce.rb,exploits,CVE-2023-41425,Excellent,2023-11-07
metasploit-framework/modules/exploits/multi/http/wp_acf_extended_rce.rb,exploits,CVE-2025-13486,Excellent,2025-12-02
metasploit-framework/modules/exploits/multi/http/wp_ai_engine_mcp_rce.rb,exploits,CVE-2025-11749,Excellent,2025-11-04
metasploit-framework/modules/exploits/multi/http/wp_ait_csv_rce.rb,exploits,CVE-2020-36849,Excellent,2020-11-14
metasploit-framework/modules/exploits/multi/http/wp_automatic_sqli_to_rce.rb,exploits,CVE-2024-27956,Excellent,2024-03-13
metasploit-framework/modules/exploits/multi/http/wp_backup_migration_php_filter.rb,exploits,CVE-2023-6553,Excellent,2023-12-11
metasploit-framework/modules/exploits/multi/http/wp_bricks_builder_rce.rb,exploits,CVE-2024-25600,Excellent,2024-02-19
metasploit-framework/modules/exploits/multi/http/wp_catch_themes_demo_import.rb,exploits,CVE-2021-39352,Normal,2021-10-21
metasploit-framework/modules/exploits/multi/http/wp_crop_rce.rb,exploits,CVE-2019-8942; CVE-2019-8943,Excellent,2019-02-19
metasploit-framework/modules/exploits/multi/http/wp_db_backup_rce.rb,exploits,CVE-2019-25224,Excellent,2019-04-24
metasploit-framework/modules/exploits/multi/http/wp_dnd_mul_file_rce.rb,exploits,CVE-2020-12800,Excellent,2020-05-11
metasploit-framework/modules/exploits/multi/http/wp_file_manager_rce.rb,exploits,CVE-2020-25213,Normal,2020-09-09
metasploit-framework/modules/exploits/multi/http/wp_givewp_rce.rb,exploits,CVE-2024-5932; CVE-2024-8353,Excellent,2024-08-25
metasploit-framework/modules/exploits/multi/http/wp_hash_form_rce.rb,exploits,CVE-2024-5084,Excellent,2024-05-23
metasploit-framework/modules/exploits/multi/http/wp_king_addons_privilege_escalation.rb,exploits,CVE-2025-8489,Excellent,2025-10-30
metasploit-framework/modules/exploits/multi/http/wp_litespeed_cookie_theft.rb,exploits,CVE-2024-44000,Excellent,2024-09-04
metasploit-framework/modules/exploits/multi/http/wp_ninja_forms_unauthenticated_file_upload.rb,exploits,CVE-2016-1209,Excellent,2016-05-04
metasploit-framework/modules/exploits/multi/http/wp_plugin_backup_guard_rce.rb,exploits,CVE-2021-24155,Excellent,2021-05-04
metasploit-framework/modules/exploits/multi/http/wp_plugin_elementor_auth_upload_rce.rb,exploits,CVE-2022-1329,Excellent,2022-03-29
metasploit-framework/modules/exploits/multi/http/wp_plugin_fma_shortcode_unauth_rce.rb,exploits,CVE-2023-2068,Excellent,2023-05-31
metasploit-framework/modules/exploits/multi/http/wp_plugin_modern_events_calendar_rce.rb,exploits,CVE-2021-24145,Excellent,2021-01-29
metasploit-framework/modules/exploits/multi/http/wp_plugin_sp_project_document_rce.rb,exploits,CVE-2021-24347,Excellent,2021-06-14
metasploit-framework/modules/exploits/multi/http/wp_plugin_story_chef_file_upload.rb,exploits,CVE-2025-7441,Excellent,2025-08-04
metasploit-framework/modules/exploits/multi/http/wp_popular_posts_rce.rb,exploits,CVE-2021-42362,Normal,2021-06-11
metasploit-framework/modules/exploits/multi/http/wp_reallysimplessl_2fa_bypass_rce.rb,exploits,CVE-2024-10924,Excellent,2024-11-14
metasploit-framework/modules/exploits/multi/http/wp_responsive_thumbnail_slider_upload.rb,exploits,,Excellent,2015-08-28
metasploit-framework/modules/exploits/multi/http/wp_royal_elementor_addons_rce.rb,exploits,CVE-2023-5360,Excellent,2023-11-23
metasploit-framework/modules/exploits/multi/http/wp_simple_file_list_rce.rb,exploits,CVE-2020-36847,Good,2020-04-27
metasploit-framework/modules/exploits/multi/http/wp_suretriggers_auth_bypass.rb,exploits,CVE-2025-3102; CVE-2025-27007,Excellent,2025-03-13
metasploit-framework/modules/exploits/multi/http/wp_tatsu_rce.rb,exploits,CVE-2021-25094,Excellent,2022-04-25
metasploit-framework/modules/exploits/multi/http/wp_time_capsule_file_upload_rce.rb,exploits,CVE-2024-8856,Excellent,2024-11-15
metasploit-framework/modules/exploits/multi/http/wp_user_registration_membership_escalation.rb,exploits,CVE-2025-2563,Excellent,2025-03-24
metasploit-framework/modules/exploits/multi/http/wso2_api_manager_file_upload_rce.rb,exploits,,Excellent,2024-05-31
metasploit-framework/modules/exploits/multi/http/wso2_file_upload_rce.rb,exploits,CVE-2022-29464,Excellent,2022-04-01
metasploit-framework/modules/exploits/multi/http/x7chat2_php_exec.rb,exploits,CVE-2014-8998,Excellent,2014-10-27
metasploit-framework/modules/exploits/multi/http/xerte_authenticated_rce_uploadimage.rb,exploits,,Excellent,2025-08-04
metasploit-framework/modules/exploits/multi/http/xerte_unauthenticated_importlanguage.rb,exploits,,Excellent,2025-08-04
metasploit-framework/modules/exploits/multi/http/xerte_unauthenticated_template_import_rce.rb,exploits,,Excellent,2025-08-04
metasploit-framework/modules/exploits/multi/http/xwiki_unauth_rce_cve_2025_24893.rb,exploits,CVE-2025-24893,Excellent,2025-02-20
metasploit-framework/modules/exploits/multi/http/zabbix_script_exec.rb,exploits,CVE-2013-3628,Excellent,2013-10-30
metasploit-framework/modules/exploits/multi/http/zemra_panel_rce.rb,exploits,,Excellent,2012-06-28
metasploit-framework/modules/exploits/multi/http/zenworks_configuration_management_upload.rb,exploits,CVE-2015-0779,Excellent,2015-04-07
metasploit-framework/modules/exploits/multi/http/zenworks_control_center_upload.rb,exploits,CVE-2013-1080,Great,2013-03-22
metasploit-framework/modules/exploits/multi/http/zpanel_information_disclosure_rce.rb,exploits,CVE-2013-2097,Excellent,2014-01-30
metasploit-framework/modules/exploits/multi/ids/snort_dce_rpc.rb,exploits,CVE-2006-5276,Good,2007-02-19
